id;hotel;precio;puntaje;link_hotel;provincia
2;Rincón Familiar Hostel Boutique;94;8.3;https://www.booking.com/hotel/ec/rincon-familiar.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=113469206_289907624_2_1_0&highlighted_blocks=113469206_289907624_2_1_0&matching_block_id=113469206_289907624_2_1_0&sr_pri_blocks=113469206_289907624_2_1_0__9350&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
3;Adamas House Hotel Boutique;187;9.4;https://www.booking.com/hotel/ec/adamas-house-quito1.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=549004318_220959955_2_1_0&highlighted_blocks=549004318_220959955_2_1_0&matching_block_id=549004318_220959955_2_1_0&sr_pri_blocks=549004318_220959955_2_1_0__18666&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
4;Boutique Hotel Antinea;112;8.9;https://www.booking.com/hotel/ec/antinea.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=27202923_367804849_2_1_0&highlighted_blocks=27202923_367804849_2_1_0&matching_block_id=27202923_367804849_2_1_0&sr_pri_blocks=27202923_367804849_2_1_0__11178&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
6;Hotel Bellavista Quito;86;8.1;https://www.booking.com/hotel/ec/ventanal-de-bellavista.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=155343302_88364357_2_41_0&highlighted_blocks=155343302_88364357_2_41_0&matching_block_id=155343302_88364357_2_41_0&sr_pri_blocks=155343302_88364357_2_41_0__8645&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
7;Hotel Bernys Estrellita;35;7.7;https://www.booking.com/hotel/ec/bernys.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=915821402_363044384_2_2_0&highlighted_blocks=915821402_363044384_2_2_0&matching_block_id=915821402_363044384_2_2_0&sr_pri_blocks=915821402_363044384_2_2_0__3456&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
9;Wyndham Garden Quito;160;9.0;https://www.booking.com/hotel/ec/wyndham-garden-quito.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=26949713_285737265_2_0_0&highlighted_blocks=26949713_285737265_2_0_0&matching_block_id=26949713_285737265_2_0_0&sr_pri_blocks=26949713_285737265_2_0_0__16020&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
11;Posada Tambuca;44;9.4;https://www.booking.com/hotel/ec/posada-tambuca.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=43707425_190284299_2_1_0&highlighted_blocks=43707425_190284299_2_1_0&matching_block_id=43707425_190284299_2_1_0&sr_pri_blocks=43707425_190284299_2_1_0__4400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
12;Hostal Yumbo Imperial;23;8.4;https://www.booking.com/hotel/ec/yumbo-imperial.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=108711204_184422779_0_2_0&highlighted_blocks=108711204_184422779_0_2_0&matching_block_id=108711204_184422779_0_2_0&sr_pri_blocks=108711204_184422779_0_2_0__2340&from=searchresults#hotelTmpl;Quito
13;Hostal L'Auberge Inn;48;8.7;https://www.booking.com/hotel/ec/hostal-auberge-inn.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=40177910_213957222_0_2_0&highlighted_blocks=40177910_213957222_0_2_0&matching_block_id=40177910_213957222_0_2_0&sr_pri_blocks=40177910_213957222_0_2_0__4760&from=searchresults#hotelTmpl;Quito
14;Hotel Reina Isabel;156;8.9;https://www.booking.com/hotel/ec/reina-isabel.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=34454701_221196700_0_41_0&highlighted_blocks=34454701_221196700_0_41_0&matching_block_id=34454701_221196700_0_41_0&sr_pri_blocks=34454701_221196700_0_41_0__15600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
16;Hotel Finlandia;300;8.8;https://www.booking.com/hotel/ec/finlandia-quito.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=32258504_347833927_2_41_0&highlighted_blocks=32258504_347833927_2_41_0&matching_block_id=32258504_347833927_2_41_0&sr_pri_blocks=32258504_347833927_2_41_0__30000&from=searchresults#hotelTmpl;Quito
17;Hotel Casona 1914;353;9.7;https://www.booking.com/hotel/ec/boutique-casona-d-39-alameda.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=442331418_330973113_2_1_0&highlighted_blocks=442331418_330973113_2_1_0&matching_block_id=442331418_330973113_2_1_0&sr_pri_blocks=442331418_330973113_2_1_0__35343&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
18;Hostal Juana de Arco;40;8.3;https://www.booking.com/hotel/ec/juana-de-arco.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=131472904_344326747_2_1_0&highlighted_blocks=131472904_344326747_2_1_0&matching_block_id=131472904_344326747_2_1_0&sr_pri_blocks=131472904_344326747_2_1_0__3990&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
20;ibis Quito;160;8.8;https://www.booking.com/hotel/ec/ibis-quito.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=432406501_246094429_2_41_0&highlighted_blocks=432406501_246094429_2_41_0&matching_block_id=432406501_246094429_2_41_0&sr_pri_blocks=432406501_246094429_2_41_0__16000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
21;ArtPlaza;73;8.8;https://www.booking.com/hotel/ec/artplaza.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=116994001_295810281_0_2_0&highlighted_blocks=116994001_295810281_0_2_0&matching_block_id=116994001_295810281_0_2_0&sr_pri_blocks=116994001_295810281_0_2_0__7344&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
22;ITSAHOME Apartments Torre Seis;116;8.7;https://www.booking.com/hotel/ec/itsahome-apartments.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=110945713_208105836_2_0_0&highlighted_blocks=110945713_208105836_2_0_0&matching_block_id=110945713_208105836_2_0_0&sr_pri_blocks=110945713_208105836_2_0_0__11600&from=searchresults#hotelTmpl;Quito
23;Vista del Angel Hotel Boutique;255;9.3;https://www.booking.com/hotel/ec/vista-del-angel-boutique.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=258612207_339828813_2_33_0&highlighted_blocks=258612207_339828813_2_33_0&matching_block_id=258612207_339828813_2_33_0&sr_pri_blocks=258612207_339828813_2_33_0__25520&from=searchresults#hotelTmpl;Quito
24;Hotel Huasi Continental;74;8.2;https://www.booking.com/hotel/ec/huasi-continental.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=33130705_265683207_0_1_0&highlighted_blocks=33130705_265683207_0_1_0&matching_block_id=33130705_265683207_0_1_0&sr_pri_blocks=33130705_265683207_0_1_0__7402&from=searchresults#hotelTmpl;Quito
25;Dann Carlton Quito;300;8.7;https://www.booking.com/hotel/ec/dann-carlton-quito.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=3c92023f13850163&srepoch=1675124353&all_sr_blocks=30094701_143539561_0_1_0&highlighted_blocks=30094701_143539561_0_1_0&matching_block_id=30094701_143539561_0_1_0&sr_pri_blocks=30094701_143539561_0_1_0__30000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Quito
1;Hotel Air Suites;77;7.5;https://www.booking.com/hotel/ec/air-suites.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=34877002_89165989_0_41_0&highlighted_blocks=34877002_89165989_0_41_0&matching_block_id=34877002_89165989_0_41_0&sr_pri_blocks=34877002_89165989_0_41_0__7650&from=searchresults#hotelTmpl;Guayaquil
2;Hotel Perla Central;57;7.9;https://www.booking.com/hotel/ec/nazu-city-hostel.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=143441603_195349573_0_2_0&highlighted_blocks=143441603_195349573_0_2_0&matching_block_id=143441603_195349573_0_2_0&sr_pri_blocks=143441603_195349573_0_2_0__5670&from=searchresults#hotelTmpl;Guayaquil
3;Luxva Hotel Boutique;190;8.8;https://www.booking.com/hotel/ec/luxva-boutique.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=565899903_252878211_2_1_0&highlighted_blocks=565899903_252878211_2_1_0&matching_block_id=565899903_252878211_2_1_0&sr_pri_blocks=565899903_252878211_2_1_0__19000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Guayaquil
4;Hotel Palace Guayaquil;151;8.9;https://www.booking.com/hotel/ec/palace.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=25959002_89153636_0_1_0&highlighted_blocks=25959002_89153636_0_1_0&matching_block_id=25959002_89153636_0_1_0&sr_pri_blocks=25959002_89153636_0_1_0__15120&from=searchresults#hotelTmpl;Guayaquil
5;River Garden Hotel + Suites;207;8.8;https://www.booking.com/hotel/ec/river-garden-suites.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=634717802_341895313_2_2_0&highlighted_blocks=634717802_341895313_2_2_0&matching_block_id=634717802_341895313_2_2_0&sr_pri_blocks=634717802_341895313_2_2_0__20710&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Guayaquil
6;TRYP by Wyndham Guayaquil;170;8.5;https://www.booking.com/hotel/ec/sonesta-guayaquil.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=32289809_240942523_3_2_0&highlighted_blocks=32289809_240942523_3_2_0&matching_block_id=32289809_240942523_3_2_0&sr_pri_blocks=32289809_240942523_3_2_0__17000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Guayaquil
7;Wyndham Garden Guayaquil;193;8.5;https://www.booking.com/hotel/ec/wyndham-garden-guayaquil.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=26949614_361969860_2_42_0&highlighted_blocks=26949614_361969860_2_42_0&matching_block_id=26949614_361969860_2_42_0&sr_pri_blocks=26949614_361969860_2_42_0__19300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;Guayaquil
8;Unipark by Oro Verde Hotels;174;8.8;https://www.booking.com/hotel/ec/unipark.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=26996515_209437577_2_1_0&highlighted_blocks=26996515_209437577_2_1_0&matching_block_id=26996515_209437577_2_1_0&sr_pri_blocks=26996515_209437577_2_1_0__17400&from=searchresults#hotelTmpl;Guayaquil
9;"Holiday Inn Guayaquil Airport; an IHG Hotel";270;8.8;https://www.booking.com/hotel/ec/holiday-inn-guayaquil-bolivar-airport.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=49640918_244367562_2_0_0&highlighted_blocks=49640918_244367562_2_0_0&matching_block_id=49640918_244367562_2_0_0&sr_pri_blocks=49640918_244367562_2_0_0__27000&from=searchresults#hotelTmpl;Guayaquil
10;YU! Smarthotels;57;8.5;https://www.booking.com/hotel/ec/yu-smarthotels.en-gb.html?label=duc511jc-1FCAIoQUICZWNIM1gDaEGIAQGYAQm4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4AqWU7Z0GwAIB0gIkOTNkY2I5NmYtMjRkZS00OGIzLWJkMDYtN2FjMzBhNGE1NDVh2AIG4AIB&sid=d937cab748728b6d0dd262df88420fff&aid=304142&ucfs=1&arphpl=1&checkin=2023-02-01&checkout=2023-02-03&dest_id=-927505&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=560c02c2c2820065&srepoch=1675124614&all_sr_blocks=182386107_344014534_2_0_0&highlighted_blocks=182386107_344014534_2_0_0&matching_block_id=182386107_344014534_2_0_0&sr_pri_blocks=182386107_344014534_2_0_0__5742&from=searchresults#hotelTmpl;Guayaquil
